Sample,AC_RED,AC_IR,AC_GREEN,Pressure
6,0.11188,-0.11971,-0.589141,87.683953
7,0.113196,-0.120368,-0.582562,87.521916
8,0.070431,-0.148001,-0.60855,87.537348
9,0.073063,-0.163462,-0.615458,87.844804
10,0.063852,-0.161488,-0.619735,87.586612
11,0.065496,-0.161488,-0.625656,88.00328
12,0.095761,-0.147672,-0.605918,88.02346
13,0.104972,-0.149975,-0.612169,87.844804
14,0.095761,-0.15787,-0.623682,87.851333
15,0.072405,-0.179581,-0.650328,88.10893
16,0.068457,-0.189779,-0.667763,88.156414
17,0.068128,-0.196688,-0.671053,88.14573
18,0.095761,-0.166094,-0.662829,88.469211
19,0.110893,-0.152935,-0.673027,88.253755
0,0.10563,-0.142738,-0.68158,88.423508
1,0.071418,-0.170699,-0.715792,88.364747
2,0.071089,-0.171686,-0.730595,88.661519
3,0.072076,-0.172344,-0.751978,88.59979
4,0.106946,-0.133198,-0.73553,88.662112
5,0.113854,-0.132211,-0.724016,88.963039
6,0.115499,-0.133527,-0.736517,88.774885
7,0.08326,-0.158528,-0.77369,88.79744
8,0.07372,-0.175634,-0.789151,89.131605
9,0.072734,-0.170699,-0.78948,89.221823
10,0.105301,-0.150633,-0.767768,89.313822
11,0.12142,-0.149317,-0.765466,89.43075
12,0.123394,-0.146356,-0.766452,89.361306
13,0.106946,-0.184516,-0.794414,89.407009
14,0.101353,-0.187806,-0.796717,89.564298
15,0.09938,-0.191753,-0.802309,89.849198
16,0.121749,-0.180897,-0.785203,89.928139
17,0.126684,-0.163133,-0.773032,90.012422
18,0.135895,-0.150962,-0.778953,89.850979
19,0.131289,-0.145698,-0.800336,90.090177
0,0.098722,-0.173989,-0.794414,90.330562
1,0.100038,-0.169713,-0.800007,90.497941
2,0.097077,-0.170699,-0.791783,90.478947
3,0.131618,-0.126947,-0.75461,90.411283
4,0.129973,-0.133198,-0.746715,90.482509
5,0.127013,-0.141422,-0.743096,90.505657
6,0.093129,-0.174318,-0.773361,90.749603
7,0.084905,-0.17991,-0.775005,90.708648
8,0.080629,-0.184187,-0.763492,91.172205
9,0.110564,-0.166094,-0.728951,91.006607
10,0.122736,-0.169055,-0.721384,90.892647
11,0.118459,-0.174976,-0.720069,91.058245
12,0.085563,-0.205241,-0.738491,91.310501
13,0.084576,-0.216425,-0.735859,91.29032
14,0.085892,-0.220044,-0.728293,91.435145
15,0.110564,-0.19899,-0.69408,91.588873
16,0.112538,-0.186819,-0.685198,91.471945
17,0.110235,-0.184845,-0.673356,91.700459
18,0.084905,-0.199648,-0.696383,91.731323
19,0.073063,-0.198661,-0.690791,91.720639
0,0.066483,-0.197674,-0.684869,92.092197
1,0.094445,-0.172673,-0.647697,92.254234
2,0.103656,-0.16116,-0.628946,92.030469
3,0.103656,-0.164449,-0.620722,92.301718
4,0.069444,-0.191095,-0.632893,92.454258
5,0.048719,-0.201951,-0.636512,92.25186
6,0.05168,-0.20557,-0.638486,92.523703
7,0.066483,-0.178924,-0.610195,92.485122
8,0.079313,-0.181884,-0.593089,92.609173
9,0.084247,-0.172015,-0.594404,92.8365
10,0.083918,-0.185174,-0.59572,92.955802
11,0.055298,-0.21807,-0.612826,93.114278
12,0.052996,-0.215767,-0.614471,93.11131
13,0.057272,-0.223005,-0.60855,93.255541
14,0.084247,-0.187148,-0.591115,93.418766
15,0.087208,-0.16741,-0.582233,93.283438
16,0.091155,-0.162804,-0.582233,93.329141
17,0.055956,-0.188792,-0.606247,93.894193
18,0.05793,-0.1832,-0.607563,93.806349
19,0.056285,-0.181555,-0.607892,93.562403
0,0.097735,-0.141422,-0.573022,93.785575
1,0.109906,-0.136816,-0.567101,94.017057
2,0.10563,-0.137803,-0.566772,94.001031
3,0.074707,-0.166423,-0.590786,94.03605
4,0.063194,-0.175305,-0.595062,94.228952
5,0.07372,-0.171686,-0.592102,94.251506
6,0.101024,-0.152606,-0.572693,94.482988
7,0.108262,-0.150962,-0.565785,94.422447
8,0.11517,-0.149646,-0.567758,94.616535
9,0.0928,-0.17695,-0.585851,94.377931
10,0.090498,-0.179581,-0.598023,94.764921
11,0.091484,-0.180239,-0.601971,94.770856
12,0.123723,-0.163462,-0.57664,94.796972
13,0.129973,-0.133527,-0.576311,94.801127
14,0.12767,-0.128921,-0.576311,95.204143
15,0.104972,-0.144382,-0.591444,95.126982
16,0.09609,-0.148659,-0.600984,95.165562
17,0.10234,-0.142409,-0.610195,95.387548
18,0.102011,-0.109183,-0.58618,95.303264
19,0.141158,-0.110499,-0.569074,95.655829
0,0.131947,-0.094051,-0.563482,95.556114
1,0.127013,-0.111486,-0.564798,95.490824
2,0.094116,-0.144711,-0.598352,95.849918
3,0.088853,-0.14504,-0.599668,95.852885
4,0.081616,-0.15162,-0.6023,95.765041
5,0.121091,-0.123658,-0.576311,95.918769
6,0.127013,-0.131224,-0.585851,96.004239
7,0.119775,-0.137145,-0.587496,96.160341
8,0.095103,-0.159186,-0.620064,96.245811
9,0.091155,-0.173989,-0.628946,96.308133
10,0.099051,-0.171028,-0.629275,96.419719
11,0.118131,-0.152277,-0.617761,96.423874
12,0.124052,-0.135829,-0.619735,96.595407
13,0.118131,-0.131553,-0.621051,96.829263
14,0.090498,-0.149646,-0.652631,96.817986
15,0.090827,-0.156554,-0.665461,96.962217
16,0.08326,-0.146027,-0.677632,97.01801
17,0.115499,-0.119381,-0.657237,96.915327
18,0.125039,-0.109183,-0.649341,97.203789
19,0.117473,-0.112144,-0.647697,97.346239
0,0.084247,-0.141093,-0.681251,97.364046
1,0.068457,-0.152277,-0.68783,97.398471
2,0.069773,-0.150633,-0.696712,97.474445
3,0.08655,-0.129908,-0.676316,97.590185
4,0.101353,-0.121355,-0.668421,97.644198
5,0.100366,-0.135171,-0.675987,97.667346
6,0.082931,-0.160831,-0.686843,98.094103
7,0.078984,-0.167739,-0.705594,97.927318
8,0.076352,-0.167739,-0.704607,98.306592
9,0.075694,-0.175634,-0.700002,98.038904
10,0.093458,-0.141422,-0.684212,98.342204
11,0.094774,-0.131553,-0.682567,98.268012
12,0.089511,-0.126618,-0.677303,98.268012
13,0.058588,-0.145369,-0.706252,98.47041
14,0.052338,-0.141422,-0.70362,98.550538
15,0.046088,-0.138461,-0.70066,98.376036
16,0.076352,-0.098327,-0.667434,98.691208
17,0.083589,-0.103262,-0.662171,98.904883
18,0.071418,-0.104907,-0.6625,98.856806
19,0.038521,-0.141751,-0.690133,98.842561
0,0.02635,-0.149317,-0.691778,99.022405
1,0.015494,-0.148659,-0.684212,99.431356
2,0.049048,-0.12596,-0.657565,99.266351
3,0.04839,-0.130895,-0.65296,99.191564
4,0.049706,-0.139777,-0.653947,99.353008
5,0.029968,-0.167739,-0.675658,99.212932
6,0.01977,-0.173002,-0.684869,99.761959
7,0.015823,-0.179252,-0.684869,99.669366
8,0.041811,-0.160173,-0.65625,99.830217
9,0.047403,-0.145698,-0.65625,99.854552
10,0.040166,-0.133198,-0.656579,99.883042
11,0.014836,-0.160831,-0.676974,100.050421
12,0.013191,-0.155896,-0.674343,99.994034
13,0.004309,-0.156883,-0.677961,100.245697
14,0.033916,-0.132211,-0.657565,100.45403
15,0.046088,-0.11971,-0.636183,100.484301
16,0.043785,-0.117736,-0.631248,100.393489
17,0.013191,-0.143724,-0.652302,100.657616
18,0.004309,-0.155896,-0.66579,100.62319
19,-0.006218,-0.164449,-0.663158,100.737744
0,-0.004902,-0.159844,-0.658552,100.979909
1,0.031613,-0.138132,-0.640788,100.984658
2,0.03589,-0.140106,-0.645394,101.090308
3,0.037534,-0.146027,-0.659868,101.177559
4,0.016481,-0.173989,-0.689146,101.336035
5,0.019112,-0.172344,-0.695396,101.394796
6,0.021086,-0.172344,-0.702633,101.535466
7,0.049377,-0.149317,-0.690791,101.563362
8,0.059575,-0.124974,-0.696383,101.591259
9,0.071089,-0.121355,-0.712173,101.905836
10,0.049706,-0.141751,-0.747701,101.669013
11,0.049377,-0.14504,-0.764479,102.069654
12,0.050693,-0.141422,-0.777637,102.05719
13,0.094774,-0.109841,-0.752965,102.060751
14,0.103656,-0.099972,-0.750991,102.299355
15,0.117473,-0.089774,-0.752965,102.508876
16,0.082931,-0.122671,-0.784874,102.24653
17,0.079971,-0.132211,-0.799678,102.67032
18,0.090169,-0.137474,-0.799678,102.649546
19,0.12142,-0.106552,-0.781256,102.808615
0,0.133592,-0.106223,-0.777637,102.732048
1,0.149053,-0.107867,-0.775992,103.148122
2,0.137868,-0.128263,-0.796717,102.949285
3,0.133592,-0.134513,-0.793756,102.907143
4,0.13721,-0.138461,-0.793756,103.130316
5,0.16583,-0.119381,-0.775334,103.30363
6,0.177015,-0.097341,-0.765137,103.607524
7,0.178002,-0.097012,-0.753623,103.550544
8,0.18491,-0.089445,-0.781256,103.666285
9,0.150369,-0.102604,-0.773361,103.809329
10,0.154974,-0.097999,-0.774019,103.95534
11,0.158264,-0.098985,-0.763163,103.837225
12,0.192147,-0.061813,-0.720069,104.031907
13,0.192805,-0.063128,-0.704607,104.188603
14,0.190174,-0.057536,-0.709213,104.31206
15,0.160896,-0.100301,-0.726977,104.280008
16,0.155303,-0.107209,-0.726977,104.379723
17,0.149382,-0.102604,-0.715792,104.826661
18,0.184252,-0.076616,-0.680264,104.622483
19,0.1882,-0.080563,-0.668092,104.623076
0,0.190174,-0.081879,-0.661513,104.940622
1,0.167146,-0.120039,-0.676645,105.1816
2,0.164514,-0.123987,-0.663158,105.2
3,0.165501,-0.126947,-0.657237,105.318708
4,0.196424,-0.108196,-0.623353,105.339482
5,0.198398,-0.090761,-0.609537,105.362631
6,0.209911,-0.09109,-0.604273,105.255199
7,0.182936,-0.103591,-0.620393,105.486681
8,0.173396,-0.108196,-0.609537,105.750214
9,0.173725,-0.104249,-0.600655,105.621415
10,0.195437,-0.074313,-0.569403,105.616073
11,0.218135,-0.059839,-0.54177,105.985257
12,0.211885,-0.060168,-0.534204,106.056482
13,0.178331,-0.076287,-0.545389,106.07963
14,0.170107,-0.088459,-0.544073,106.387086
15,0.16287,-0.090432,-0.54177,106.240481
16,0.189845,-0.072339,-0.515124,106.452969
17,0.193792,-0.058194,-0.502295,106.403705
18,0.208595,-0.064115,-0.496044,106.55862
19,0.21024,-0.063786,-0.489465,106.579987
0,0.181291,-0.08484,-0.5069,106.792476
1,0.179318,-0.097012,-0.505255,106.808501
2,0.189516,-0.088788,-0.499992,106.765766
3,0.223728,-0.058852,-0.461832,106.980629
4,0.226688,-0.045035,-0.453279,107.337348
5,0.234913,-0.033851,-0.457556,107.288084
6,0.21682,-0.054904,-0.473675,107.231104
7,0.20728,-0.051944,-0.474333,107.547462
8,0.211556,-0.042733,-0.47203,107.529656
9,0.255637,-0.00227,-0.433541,107.683977
10,0.26748,0.004967,-0.421699,107.746299
11,0.268138,0.012204,-0.412488,107.797937
12,0.253992,-0.011152,-0.43387,107.87213
13,0.239189,-0.022666,-0.436173,108.043071
14,0.248729,-0.018718,-0.437489,108.245469
15,0.282612,0.005625,-0.404264,108.164747
16,0.301692,0.01681,-0.38946,108.170682
17,0.314193,0.013191,-0.397026,108.390887
18,0.2961,-0.004573,-0.40854,108.459144
19,0.295771,-0.016087,-0.409856,108.407506
0,0.304653,-0.015429,-0.408211,108.522653
1,0.326364,0.01023,-0.381236,108.728613
2,0.343142,0.028981,-0.37696,108.842573
3,0.346431,0.043456,-0.374328,108.90074
4,0.33097,0.031613,-0.381565,108.982056
5,0.325049,0.030297,-0.388144,109.117383
6,0.319785,0.035232,-0.388802,109.259834
7,0.331299,0.047403,-0.370051,109.133409
8,0.372419,0.079971,-0.337155,109.213537
9,0.368801,0.084576,-0.337155,109.348865
10,0.366827,0.084905,-0.33255,109.605869
11,0.336562,0.057601,-0.355906,109.4284
12,0.325706,0.049706,-0.359525,109.738823
13,0.339523,0.052338,-0.353603,109.837351
14,0.369788,0.085234,-0.320707,109.8053
15,0.383604,0.092142,-0.320707,109.791055
16,0.389854,0.074378,-0.320707,109.966743
17,0.363208,0.053983,-0.334852,110.118097
18,0.364524,0.042798,-0.340116,109.881273
19,0.365182,0.042798,-0.330905,110.03322
0,0.402355,0.074049,-0.309522,110.344237
1,0.4165,0.089511,-0.299324,110.337708
2,0.41025,0.090169,-0.298337,110.351953
3,0.387552,0.078655,-0.314785,110.474223
4,0.390512,0.076023,-0.319062,110.625576
5,0.390512,0.086221,-0.322352,110.770401
6,0.422093,0.112538,-0.28781,110.667124
7,0.445449,0.126355,-0.260178,110.775149
8,0.437554,0.139842,-0.267086,110.727665
9,0.418145,0.102669,-0.286495,110.942528
10,0.404658,0.092471,-0.287481,110.96627
11,0.401368,0.093129,-0.28485,110.960334
12,0.434264,0.12142,-0.257546,111.134242
13,0.44512,0.128328,-0.247019,111.267196
14,0.453344,0.12471,-0.242085,111.17401
15,0.428014,0.104314,-0.260506,111.337828
16,0.440844,0.089511,-0.259191,111.508174
17,0.436238,0.08655,-0.26248,111.658934
18,0.443475,0.089182,-0.251624,111.374034
19,0.470121,0.132276,-0.223005,111.53429
0,0.471437,0.1405,-0.219715,111.517671
1,0.463871,0.15333,-0.212478,111.721256
2,0.436238,0.132934,-0.230571,111.799604
3,0.430646,0.132276,-0.239782,111.565748
4,0.419132,0.138526,-0.226952,111.80732
5,0.454331,0.181291,-0.188792,112.129614
6,0.452357,0.187871,-0.177608,111.96639
7,0.443804,0.1882,-0.16412,111.863113
8,0.403342,0.163199,-0.192411,112.044737
9,0.385578,0.166488,-0.198003,112.275625
10,0.376367,0.163527,-0.183858,112.172943
11,0.398407,0.198727,-0.155567,112.134362
12,0.416829,0.198069,-0.146356,112.333199
13,0.403671,0.202674,-0.140435,112.479211
14,0.37867,0.183923,-0.160502,112.456656
15,0.380972,0.177015,-0.156883,112.411547
16,0.381301,0.176686,-0.154251,112.647777
17,0.406631,0.202016,-0.122342,112.525507
18,0.417158,0.228991,-0.119381,112.489301
19,0.42308,0.239518,-0.109841,112.841865
0,0.41354,0.22932,-0.128921,112.804472
1,0.408276,0.226031,-0.131882,112.643622
2,0.415185,0.232939,-0.123987,112.889942
3,0.441173,0.262545,-0.102933,112.733841
4,0.471108,0.284257,-0.074313,112.944548
5,0.468477,0.287547,-0.066418,112.754021
6,0.482622,0.287547,-0.089445,113.060289
7,0.44512,0.255308,-0.083524,112.889942
8,0.448739,0.260901,-0.079577,113.050793
9,0.459266,0.263203,-0.079248,112.961761
10,0.50236,0.295442,-0.038785,113.210456
11,0.518808,0.300376,-0.042404,113.216985
12,0.531638,0.295442,-0.029574,113.093528
13,0.508939,0.266822,-0.051286,113.224701
14,0.524071,0.263203,-0.04997,113.310171
15,0.539533,0.265177,-0.051615,113.268623
16,0.578021,0.2961,-0.019047,113.283461
17,0.590851,0.309916,-0.01806,113.231823
18,0.603352,0.323075,-0.012139,113.346971
19,0.59447,0.30235,-0.032206,113.439563
0,0.596443,0.302679,-0.038456,113.576078
1,0.603352,0.309258,-0.03089,113.613471
2,0.648749,0.351037,-0.00227,113.536311
3,0.664868,0.357945,0.017797,113.583201
4,0.679342,0.359919,0.024705,113.398609
5,0.662236,0.33426,-0.000954,113.587949
6,0.655328,0.329983,0.002664,113.528595
7,0.664539,0.332615,0.003322,113.701316
8,0.700396,0.357945,0.033258,113.768386
9,0.732634,0.366169,0.052338,113.733367
10,0.739214,0.357616,0.04839,113.967223
11,0.733292,0.343142,0.034245,113.783225
12,0.734937,0.329654,0.034245,113.42235
13,0.748096,0.332615,0.044114,113.925675
14,0.79119,0.351695,0.063523,113.686477
15,0.804677,0.376696,0.085563,113.855637
16,0.812572,0.382617,0.092142,113.897778
17,0.823099,0.397092,0.087866,113.945262
18,0.813559,0.376367,0.066483,113.654426
19,0.813888,0.384262,0.080629,113.912617
0,0.827705,0.396105,0.076352,113.79925
1,0.874089,0.441502,0.129973,113.818837
2,0.881655,0.456634,0.137539,114.00521
3,0.885602,0.451042,0.139842,114.003429
4,0.859943,0.423409,0.118459,114.093648
5,0.869812,0.433606,0.118131,113.830114
6,0.874746,0.437225,0.132605,114.048538
7,0.910274,0.470779,0.167804,113.919146
8,0.928039,0.482951,0.177673,114.202266
9,0.939881,0.49282,0.176028,114.079996
10,0.928696,0.474398,0.167146,114.074654
11,0.935605,0.469463,0.166488,114.117983
12,0.939223,0.486899,0.175041,114.060409
13,0.975738,0.517821,0.206293,114.014113
14,0.99745,0.539533,0.210569,114.011739
15,1.003371,0.55302,0.220767,114.315633
16,0.983633,0.54348,0.209582,114.190395
17,0.987581,0.551704,0.203661,114.253904
18,0.989555,0.565521,0.207938,113.961881
19,1.030017,0.59447,0.239189,114.21473
0,1.044492,0.610918,0.26748,114.173776
1,1.055347,0.616181,0.276362,114.067532
2,1.035281,0.595128,0.255308,114.131634
3,1.024425,0.591509,0.257611,114.149441
4,1.031004,0.593154,0.256295,114.135196
5,1.03561,0.631642,0.294126,114.281207
6,1.071467,0.622103,0.29906,114.103144
7,1.093836,0.617497,0.305311,114.180305
8,1.091533,0.613221,0.308929,114.02539
9,1.075414,0.587232,0.289849,113.928049
10,1.079033,0.582298,0.292152,113.849108
11,1.094494,0.583614,0.302679,114.103738
12,1.116535,0.622103,0.328996,113.960694
13,1.131667,0.631971,0.338865,114.065751
14,1.128048,0.633616,0.338207,113.868695
15,1.106995,0.61651,0.325706,113.874037
16,1.110613,0.624405,0.321759,113.980281
17,1.114561,0.629998,0.332615,113.833082
18,1.147786,0.660262,0.364524,113.847327
19,1.155681,0.668157,0.381959,113.933391
0,1.151405,0.667171,0.386236,113.762451
1,1.115219,0.642498,0.368472,113.881753
2,1.11489,0.637893,0.365511,113.839611
3,1.1116,0.635261,0.370445,113.636619
4,1.141865,0.663881,0.398078,113.530375
5,1.153707,0.673092,0.409921,113.782631
6,1.153378,0.659604,0.423409,113.783818
7,1.142523,0.646117,0.404658,113.726244
8,1.134956,0.632629,0.403013,113.630091
9,1.144496,0.627366,0.404987,113.659768
10,1.1718,0.651051,0.429659,113.520285
11,1.182327,0.672105,0.439528,113.615252
12,1.194828,0.677697,0.447752,113.545214
13,1.176077,0.671118,0.421435,113.598633
14,1.178709,0.671776,0.418803,113.414634
15,1.189235,0.675395,0.417487,113.36537
16,1.192525,0.682303,0.449397,113.135669
17,1.24187,0.713225,0.470121,113.380802
18,1.242528,0.726713,0.478674,113.339254
19,1.252067,0.722107,0.478017,113.190275
0,1.227724,0.683619,0.453344,113.164753
1,1.227395,0.685921,0.458937,113.142792
2,1.236277,0.685264,0.465187,113.35528
3,1.274437,0.704014,0.49282,113.056728
4,1.285622,0.707304,0.511242,113.13745
5,1.298122,0.705659,0.510584,112.823466
6,1.280687,0.673421,0.488214,113.034767
7,1.286938,0.66421,0.487556,112.821685
8,1.302399,0.662894,0.491504,112.946923
9,1.339243,0.690856,0.516834,112.809814
10,1.354704,0.704343,0.523413,112.734434
11,1.364573,0.718489,0.526374,112.676861
12,1.347467,0.694803,0.515847,112.606822
13,1.350099,0.698751,0.509597,112.595545
14,1.360625,0.700725,0.517492,112.523726
15,1.397469,0.730989,0.549731,112.491082
16,1.428063,0.745464,0.571442,112.400863
17,1.429379,0.754346,0.579666,112.245355
18,1.410628,0.727371,0.548415,112.329044
19,1.407667,0.714212,0.554665,112.255445
0,1.405364,0.721449,0.55302,111.917719
1,1.443524,0.747767,0.579337,112.037021
2,1.46063,0.755991,0.598088,111.979448
3,1.479052,0.750069,0.598088,111.889229
4,1.455038,0.736582,0.586903,112.002596
5,1.465565,0.721121,0.592167,111.79723
6,1.480368,0.718818,0.585588,111.683863
7,1.491553,0.726713,0.599404,111.60789
8,1.536292,0.757964,0.624076,111.647657
9,1.54945,0.772439,0.642498,111.814443
10,1.563925,0.776715,0.636248,111.511142
11,1.550437,0.76586,0.621774,111.563374
12,1.562938,0.771452,0.625721,111.179945
13,1.586623,0.779018,0.624076,111.086165
14,1.63202,0.81652,0.662565,111.208435
15,1.649455,0.833626,0.681645,111.024437
16,1.659982,0.833955,0.683948,111.101004
17,1.642876,0.804019,0.665855,110.967457
18,1.655376,0.79415,0.668815,110.734194
19,1.669193,0.804348,0.674737,110.770994
0,1.712287,0.821783,0.697764,110.727072
1,1.735315,0.833297,0.719476,110.782865
2,1.753079,0.832968,0.714212,110.442765
3,1.741565,0.813559,0.700067,110.382817
4,1.756368,0.802703,0.703028,110.773368
5,1.760974,0.807309,0.707304,110.451668
6,1.799462,0.826389,0.732305,110.381036
7,1.814266,0.849087,0.74349,110.078329
8,1.822161,0.864878,0.74678,110.156677
9,1.817226,0.853035,0.737898,110.194664
10,1.809002,0.845798,0.727042,110.085452
11,1.820516,0.855009,0.741187,109.975053
12,1.853741,0.88955,0.761254,109.92757
13,1.867558,0.906656,0.792177,109.709739
14,1.876769,0.910932,0.804019,109.814203
15,1.8794,0.896129,0.787571,109.717455
16,1.850452,0.882642,0.782308,109.637921
17,1.848807,0.88955,0.781321,109.498438
18,1.854728,0.892839,0.785926,109.332839
19,1.892888,0.928696,0.816849,109.394568
0,1.893546,0.924749,0.831323,109.186828
1,1.90802,0.929354,0.833297,109.119758
2,1.883019,0.897445,0.801059,108.999268
3,1.88894,0.903366,0.807309,109.096609
4,1.889927,0.905998,0.809283,108.926856
5,1.923482,0.941855,0.828034,108.66451
6,1.93039,0.956658,0.837574,108.659168
7,1.924468,0.960935,0.83231,108.52206
8,1.897493,0.949421,0.816191,108.425906
9,1.893217,0.959619,0.809941,108.544021
10,1.900454,0.967185,0.810599,108.298888
11,1.928087,1.004687,0.837574,108.434809
12,1.934666,1.013569,0.85468,108.321442
13,1.931048,1.015872,0.856653,108.159999
14,1.906375,0.995147,0.835271,108.007458
15,1.887954,0.989555,0.833626,108.066219
16,1.886309,0.993502,0.836258,107.886375
17,1.910323,1.014556,0.866522,107.918427
18,1.927429,1.033307,0.879352,107.79497
19,1.921837,1.025412,0.881655,107.687538
0,1.908678,1.003371,0.86718,107.638274
1,1.897165,0.996792,0.86422,107.597913
2,1.90177,1.000081,0.880339,107.689319
3,1.937298,1.02278,0.902708,107.313013
4,1.93664,1.036267,0.913564,107.125453
5,1.943219,1.049426,0.926723,107.130795
6,1.943877,1.066532,0.903366,107.102899
7,1.919205,1.046136,0.907314,107.155724
8,1.92085,1.053045,0.916525,107.053041
9,1.934337,1.053374,0.921459,107.153943
10,1.972497,1.103705,0.961264,106.731934
11,1.985327,1.100086,0.973764,106.523601
12,1.975129,1.10535,0.977054,106.748553
13,1.947496,1.068835,0.956658,106.801379
14,1.937956,1.064229,0.967514,106.564555
15,1.948154,1.065216,0.974422,106.612039
16,1.980721,1.098113,1.003042,106.485614
17,1.991577,1.091862,1.021135,106.096843
18,2.00013,1.097784,1.023109,106.157385
19,1.985985,1.063242,1.011266,106.219707
0,1.980721,1.05436,1.018174,105.895039
1,1.99388,1.053045,1.020806,106.061824
2,2.024473,1.078704,1.055018,105.715789
3,2.030395,1.093178,1.074427,105.754962
4,2.035329,1.104692,1.079691,105.63388
5,2.01592,1.092191,1.0639,105.433856
6,2.015591,1.092849,1.0639,105.389934
7,2.023486,1.094165,1.071467,105.319302
8,2.046514,1.121469,1.096797,105.507455
9,2.067239,1.14022,1.131338,105.267664
10,2.069212,1.144167,1.145483,105.208903
11,2.049474,1.117521,1.128377,105.21009
12,2.042566,1.113903,1.116535,105.021343
13,2.042237,1.108639,1.121798,104.8599
14,2.055725,1.150747,1.147457,104.778584
15,2.078423,1.147128,1.161931,104.750094
16,2.086976,1.143181,1.175419,104.798765
17,2.098161,1.142852,1.177064,104.637915
18,2.077436,1.117192,1.155352,104.678276
19,2.079739,1.119824,1.164234,104.452729
0,2.080397,1.115219,1.174103,104.38744
1,2.106385,1.153707,1.192196,104.127468
2,2.111649,1.161931,1.198117,103.928037
3,2.109675,1.172129,1.200091,104.027159
4,2.084345,1.161931,1.183314,103.970179
5,2.07941,1.164892,1.185946,103.833664
6,2.07316,1.167195,1.183314,103.753536
7,2.111978,1.208973,1.22904,103.785587
8,2.118228,1.21621,1.235619,103.717923
9,2.099806,1.217855,1.24483,103.574286
